11:07:34,80,8
11:07:35,80,21
11:07:36,80,22
11:07:37,80,33
11:07:38,80,40
11:07:39,80,43
11:07:40,80,22
11:07:41,80,21
11:07:42,80,22
11:07:43,80,23
11:07:44,80,27
11:07:45,80,29
11:07:46,80,22
11:07:47,80,23
11:07:48,80,35
11:07:49,80,57
11:07:50,80,50
11:07:51,80,22
11:07:52,80,24
11:07:53,80,26
11:07:54,80,28
11:07:55,80,42
11:07:56,80,56
11:07:57,80,43
11:07:58,80,35
11:07:59,80,35
11:08:00,80,34
11:08:01,80,32
11:08:02,80,36
11:08:03,80,34
11:08:04,80,34
11:08:05,80,42
11:08:06,80,36
11:08:07,80,51
11:08:08,80,25
11:08:09,80,27
11:08:10,80,18
11:08:11,80,16
11:08:12,80,16
11:08:13,80,25
11:08:14,80,25
11:08:15,80,25
11:08:16,80,32
11:08:17,80,19
11:08:18,80,72
11:08:19,80,48
11:08:20,80,24
11:08:21,80,11
11:08:22,80,22
11:08:23,80,25
11:08:24,80,54
11:08:25,80,53
11:08:26,80,29
11:08:27,80,33
11:08:28,80,25
11:08:29,80,23
11:08:30,80,26
11:08:31,80,30
11:08:32,80,25
11:08:33,80,33
11:08:34,80,47
11:08:35,80,47
11:08:36,80,26
11:08:37,80,52
11:08:38,80,23
11:08:39,80,22
11:08:40,80,21
11:08:41,80,25
11:08:42,80,22
11:08:43,80,23
11:08:44,80,32
11:08:45,80,34
11:08:46,80,31
11:08:47,80,41
11:08:48,80,47
11:08:49,80,61
11:08:50,80,24
11:08:51,80,21
11:08:52,80,37
11:08:53,80,51
11:08:54,80,50
11:08:55,80,48
11:08:56,80,34
11:08:57,80,29
11:08:58,80,35
11:08:59,80,30
11:09:00,80,33
11:09:01,80,30
11:09:02,80,43
11:09:03,80,56
11:09:04,80,81
11:09:05,80,44
11:09:06,80,23
11:09:07,80,28
11:09:08,80,32
11:09:09,80,34
11:09:10,80,73
11:09:11,80,64
11:09:12,80,42
11:09:13,80,37
11:09:14,80,45
11:09:15,80,46
11:09:16,80,36
11:09:17,80,36
11:09:18,80,30
11:09:19,80,38
11:09:20,80,50
11:09:21,80,54
11:09:22,80,55
11:09:23,80,29
11:09:24,80,40
11:09:25,80,34
11:09:26,80,31
11:09:27,80,40
11:09:28,80,33
11:09:29,80,46
11:09:30,80,33
11:09:31,80,33
11:09:32,80,56
11:09:33,80,47
11:09:34,80,51
11:09:35,80,35
11:09:36,80,36
11:09:37,80,40
11:09:38,80,36
11:09:39,80,30
11:09:40,80,47
11:09:41,80,28
11:09:42,80,31
11:09:43,80,30
11:09:44,80,24
11:09:45,80,32
11:09:46,80,32
11:09:47,80,32
11:09:48,80,36
11:09:49,80,56
11:09:50,80,29
11:09:51,80,87
11:09:52,80,34
11:09:53,80,30
11:09:54,80,39
11:09:55,80,34
11:09:56,80,35
11:09:57,80,29
11:09:58,80,34
11:09:59,80,34
11:10:00,80,29
11:10:01,80,60
11:10:02,80,75
11:10:03,80,33
11:10:04,80,27
11:10:05,80,23
11:10:06,80,24
11:10:07,80,22
11:10:08,80,35
11:10:09,80,37
11:10:10,80,51
11:10:11,80,25
11:10:12,80,27
11:10:13,80,39
11:10:14,80,34
11:10:15,80,35
11:10:16,80,35
11:10:17,80,28
11:10:18,80,26
11:10:19,80,25
11:10:20,80,58
11:10:21,80,44
11:10:22,80,39
11:10:23,80,29
11:10:24,80,24
11:10:25,80,31
11:10:26,80,26
11:10:27,80,31
11:10:28,80,52
11:10:29,80,37
11:10:30,80,49
11:10:31,80,27
11:10:32,80,23
11:10:33,80,35
11:10:34,80,19
11:10:35,80,39
11:10:36,80,49
11:10:37,80,55
11:10:38,80,13
11:10:39,80,26
11:10:40,80,22
11:10:41,80,26
11:10:42,80,22
11:10:43,80,12
11:10:44,80,16
11:10:45,80,20
11:10:46,80,32
11:10:47,80,31
11:10:48,80,31
11:10:49,80,36
11:10:50,80,25
11:10:51,80,43
11:10:52,80,22
11:10:53,80,27
11:10:54,80,23
11:10:55,80,7
11:10:56,80,10
11:10:57,80,35
11:10:58,80,41
11:10:59,80,51
11:11:00,80,21
11:11:01,80,22
11:11:02,80,20
11:11:03,80,28
11:11:04,80,24
11:11:05,80,20
11:11:06,80,38
11:11:07,80,42
11:11:08,80,38
11:11:09,80,34
11:11:10,80,59
11:11:11,80,38
11:11:12,80,35
11:11:13,80,32
11:11:14,80,35
11:11:15,80,31
11:11:16,80,35
11:11:17,80,35
11:11:18,80,35
11:11:19,80,34
11:11:20,80,47
11:11:21,80,60
11:11:22,80,65
11:11:23,80,34
11:11:24,80,34
11:11:25,80,35
11:11:26,80,32
11:11:27,80,35
11:11:28,80,36
11:11:29,80,47
11:11:30,80,64
11:11:31,80,46
11:11:32,80,33
11:11:33,80,35
11:11:34,80,40
11:11:35,80,52
11:11:36,80,33
11:11:37,80,16
11:11:38,80,23
11:11:39,80,24
11:11:40,80,19
11:11:41,80,18
11:11:42,80,23
11:11:43,80,27
11:11:44,80,38
11:11:45,80,29
11:11:46,80,14
11:11:47,80,18
11:11:48,80,18
11:11:49,80,21
11:11:50,80,14
11:11:51,80,26
11:11:52,80,35
11:11:53,80,38
11:11:54,80,32
11:11:55,80,33
11:11:56,80,31
11:11:57,80,33
11:11:58,80,34
11:11:59,80,35
11:12:00,80,33
11:12:01,80,33
11:12:02,80,30
11:12:03,80,54
11:12:04,80,61
11:12:05,80,33
11:12:06,80,29
11:12:07,80,40
11:12:08,80,58
11:12:09,80,50
11:12:10,80,35
11:12:11,80,27
11:12:12,80,16
11:12:13,80,25
11:12:14,80,35
11:12:15,80,24
11:12:16,80,20
11:12:17,80,18
11:12:18,80,21
11:12:19,80,22
11:12:20,80,30
11:12:21,80,26
11:12:22,80,20
11:12:23,80,24
11:12:24,80,24
11:12:25,80,28
11:12:26,80,38
11:12:27,80,35
11:12:28,80,51
11:12:29,80,27
11:12:30,80,34
11:12:31,80,24
11:12:32,80,32
11:12:33,80,40
11:12:34,80,44
11:12:35,80,29
11:12:36,80,21
11:12:37,80,19
11:12:38,80,22
11:12:39,80,25
11:12:40,80,27
11:12:41,80,25
11:12:42,80,32
11:12:43,80,49
11:12:44,80,52
11:12:45,80,28
11:12:46,80,26
11:12:47,80,19
11:12:48,80,28
11:12:49,80,32
11:12:50,80,54
11:12:51,80,44
11:12:52,80,31
11:12:53,80,31
11:12:54,80,31
11:12:55,80,25
11:12:56,80,31
11:12:57,80,27
11:12:58,80,28
11:12:59,80,26
11:13:00,80,21
11:13:01,80,21
11:13:02,80,46
11:13:03,80,36
11:13:04,80,26
11:13:05,80,17
11:13:06,80,22
11:13:07,80,27
11:13:08,80,26
11:13:09,80,28
11:13:10,80,20
11:13:11,80,37
11:13:12,80,49
11:13:13,80,57
11:13:14,80,31
11:13:15,80,25
11:13:16,80,28
11:13:17,80,28
11:13:18,80,24
11:13:19,80,35
11:13:20,80,32
11:13:21,80,30
11:13:22,80,21
11:13:23,80,22
11:13:24,80,53
11:13:25,80,59
11:13:26,80,51
11:13:27,80,39
11:13:28,80,27
11:13:29,80,30
11:13:30,80,33
11:13:31,80,29
11:13:32,80,32
11:13:33,80,26
11:13:34,80,21
11:13:35,80,24
11:13:36,80,38
11:13:37,80,60
11:13:38,80,61
11:13:39,80,40
11:13:40,80,25
11:13:41,80,35
11:13:42,80,29
11:13:43,80,36
11:13:44,80,41
11:13:45,80,51
11:13:46,80,30
11:13:47,80,33
11:13:48,80,22
11:13:49,80,20
11:13:50,80,27
11:13:51,80,21
11:13:52,80,28
11:13:53,80,55
11:13:54,80,46
11:13:55,80,21
11:13:56,80,27
11:13:57,80,23
11:13:58,80,23
11:13:59,80,20
11:14:00,80,29
11:14:01,80,34
11:14:02,80,35
11:14:03,80,33
11:14:04,80,33
11:14:05,80,43
11:14:06,80,45
11:14:07,80,51
11:14:08,80,29
11:14:09,80,26
11:14:10,80,24
11:14:11,80,24
11:14:12,80,47
11:14:13,80,39
11:14:14,80,73
11:14:15,80,22
11:14:16,80,32
11:14:17,80,29
11:14:18,80,20
11:14:19,80,29
11:14:20,80,52
11:14:21,80,38
11:14:22,80,33
11:14:23,80,28
11:14:24,80,24
11:14:25,80,13
11:14:26,80,25
11:14:27,80,32
11:14:28,80,35
11:14:29,80,36
11:14:30,80,48
11:14:31,80,54
11:14:32,80,48
11:14:33,80,50
11:14:34,80,64
11:14:35,80,35
11:14:36,80,28
11:14:37,80,60
11:14:38,80,31
11:14:39,80,31
11:14:40,80,33
11:14:41,80,29
11:14:42,80,33
11:14:43,80,25
11:14:44,80,27
11:14:45,80,25
11:14:46,80,33
11:14:47,80,30
11:14:48,80,39
11:14:49,80,54
11:14:50,80,42
11:14:51,80,27
